Veh_value,Exposure,Claim_recorded,Claims_cost,Veh_body,Veh_age,Gender,Area,Age_category
7000.0,0.542094456,0,0.0,STNWG,4,M,D,3
18500.0,0.246406571,0,0.0,SEDAN,1,F,A,2
12600.0,0.999315537,0,0.0,HBACK,2,M,B,2
10100.0,0.509240246,0,0.0,SEDAN,3,M,D,1
18200.0,0.246406571,0,0.0,UTE,3,M,A,3
7400.0,0.246406571,0,0.0,HBACK,4,F,E,3
29990.0,0.17522245,0,0.0,UTE,1,M,C,1
10300.0,0.542094456,0,0.0,HBACK,2,F,A,2
42200.0,0.145106092,0,0.0,STNWG,2,F,B,2
15100.0,0.52019165,0,0.0,HBACK,2,F,C,2
13400.0,0.095824778,0,0.0,HBACK,2,M,C,1
37000.0,0.824093087,0,0.0,STNWG,2,M,A,4
17600.0,0.542094456,0,0.0,SEDAN,1,F,E,3
9500.0,0.366872006,0,0.0,SEDAN,4,M,C,4
10200.0,0.446269678,0,0.0,HBACK,3,F,C,5
29500.0,0.446269678,0,0.0,TRUCK,2,M,E,2
12300.0,0.484599589,0,0.0,SEDAN,3,F,A,2
9000.0,0.484599589,0,0.0,HBACK,3,M,E,3
20500.0,0.446269678,0,0.0,UTE,2,M,C,1
17400.0,0.369609856,0,0.0,STNWG,3,M,C,3
14200.0,0.966461328,0,0.0,STNWG,3,F,E,6
21200.0,0.369609856,0,0.0,STNWG,2,M,A,3
9100.0,0.457221081,0,0.0,HBACK,3,F,C,4
12600.0,0.536618754,0,0.0,HBACK,2,F,C,1
54990.0,0.459958932,0,0.0,STNWG,1,F,E,2
34300.0,0.605065024,0,0.0,STNWG,3,M,A,2
9900.0,0.199863108,0,0.0,HBACK,2,F,A,5
18200.0,0.62422998,1,367.5,SEDAN,2,M,D,5
27700.0,0.780287474,0,0.0,STNWG,3,M,A,5
35500.0,0.769336071,0,0.0,STNWG,2,M,D,4
9700.0,0.837782341,0,0.0,HDTOP,4,F,B,3
12400.0,0.876112252,0,0.0,UTE,4,M,D,4
40300.0,0.449007529,0,0.0,STNWG,2,M,C,3
46400.0,0.240930869,0,0.0,STNWG,1,M,E,6
29900.000000000004,0.752908967,0,0.0,STNWG,3,F,D,4
24300.0,0.837782341,0,0.0,SEDAN,1,F,C,3
37500.0,0.988364134,0,0.0,TRUCK,2,M,A,2
20800.0,0.876112252,0,0.0,UTE,3,M,D,4
13400.0,0.161533196,0,0.0,HBACK,2,F,C,2
8000.0,0.837782341,0,0.0,HBACK,3,F,E,4
16000.0,0.268309377,0,0.0,SEDAN,2,M,A,4
37300.0,0.246406571,0,0.0,STNWG,2,F,C,4
10500.0,0.780287474,1,633.3399992,SEDAN,3,M,B,4
7900.0,0.246406571,0,0.0,SEDAN,4,M,F,2
11399.999999999998,0.364134155,0,0.0,SEDAN,3,F,B,4
27700.0,0.188911704,0,0.0,SEDAN,3,M,A,4
8400.0,0.780287474,0,0.0,HBACK,3,F,B,5
21800.0,0.446269678,0,0.0,SEDAN,1,M,E,1
14500.0,0.481861739,0,0.0,SEDAN,2,F,C,5
13600.000000000002,0.780287474,0,0.0,HBACK,2,F,B,4
31400.0,0.188911704,0,0.0,STNWG,3,M,E,2
11100.000000000002,0.188911704,0,0.0,SEDAN,3,F,A,2
32200.000000000004,0.813141684,0,0.0,SEDAN,2,M,B,2
19200.0,0.188911704,0,0.0,STNWG,3,M,A,3
22340.0,0.777549624,0,0.0,SEDAN,1,F,C,3
13000.0,0.980150582,0,0.0,HBACK,2,F,A,1
15900.0,0.396988364,0,0.0,HBACK,1,M,B,3
15800.0,0.246406571,0,0.0,SEDAN,2,M,C,1
9700.0,0.490075291,0,0.0,SEDAN,3,F,B,4
20800.0,0.490075291,0,0.0,STNWG,3,M,A,6
9300.0,0.216290212,0,0.0,SEDAN,3,F,B,4
4600.0,0.490075291,0,0.0,HBACK,4,M,A,5
13899.999999999998,0.268309377,0,0.0,MIBUS,3,F,A,4
12500.0,0.268309377,0,0.0,UTE,4,M,C,1
12700.0,0.446269678,0,0.0,SEDAN,3,F,B,5
17500.0,0.446269678,0,0.0,HBACK,2,M,B,4
21100.0,0.490075291,1,7357.509995,SEDAN,2,M,C,1
11200.000000000002,0.446269678,0,0.0,HBACK,3,F,E,3
29300.0,0.446269678,0,0.0,UTE,1,F,C,5
13700.000000000002,0.813141684,0,0.0,HBACK,1,F,C,1
3100.0,0.459958932,0,0.0,HBACK,4,F,C,6
19400.0,0.484599589,0,0.0,HBACK,1,F,A,5
11399.999999999998,0.490075291,1,6423.569992,SEDAN,3,F,C,2
34000.0,0.440793977,0,0.0,STNWG,2,F,B,3
13700.000000000002,0.446269678,0,0.0,UTE,3,M,D,5
16299.999999999998,0.446269678,0,0.0,STNWG,4,F,C,2
33200.0,0.153319644,0,0.0,STNWG,2,F,C,3
7100.0,0.34770705,0,0.0,HBACK,3,F,A,4
9800.0,0.427104723,0,0.0,HBACK,3,F,C,2
13990.0,0.361396304,0,0.0,HBACK,1,F,C,3
11200.000000000002,0.224503765,0,0.0,HBACK,2,F,B,4
11200.000000000002,0.594113621,0,0.0,SEDAN,3,M,A,5
8900.0,0.364134155,0,0.0,HBACK,3,F,C,6
16100.000000000002,0.251882272,0,0.0,STNWG,3,F,F,2
9900.0,0.813141684,0,0.0,SEDAN,4,F,A,3
15900.0,0.446269678,0,0.0,HBACK,1,F,E,2
37490.0,0.446269678,0,0.0,STNWG,1,F,C,1
17100.0,0.509240246,0,0.0,HBACK,2,M,C,2
20000.0,0.446269678,0,0.0,HBACK,1,F,C,3
9700.0,0.164271047,0,0.0,SEDAN,3,F,A,5
10500.0,0.83504449,0,0.0,SEDAN,4,F,A,3
29200.0,0.002737851,0,0.0,STNWG,1,F,F,2
7200.0,0.164271047,0,0.0,UTE,4,M,C,4
19300.0,0.83504449,1,389.9499998,STNWG,4,M,F,4
8900.0,0.960985626,0,0.0,HBACK,3,F,D,4
24500.0,0.446269678,0,0.0,STNWG,3,F,E,3
7800.0,0.90349076,0,0.0,HBACK,4,F,C,6
43400.0,0.147843943,0,0.0,TRUCK,1,M,E,5
38000.0,0.038329911,0,0.0,STNWG,2,F,F,4
24500.0,0.079397673,0,0.0,UTE,3,M,A,2
24800.0,0.364134155,0,0.0,SEDAN,1,F,C,6
38100.0,0.446269678,0,0.0,STNWG,2,F,C,5
23500.0,0.364134155,0,0.0,SEDAN,2,M,C,5
13100.0,0.364134155,0,0.0,MIBUS,4,F,A,4
11299.999999999998,0.364134155,0,0.0,HBACK,2,M,B,6
26800.0,0.443531828,0,0.0,SEDAN,1,F,C,4
7900.0,0.364134155,0,0.0,SEDAN,4,M,B,5
7300.0,0.635181383,0,0.0,HBACK,4,M,E,5
3900.0,0.364134155,0,0.0,SEDAN,4,F,B,6
11700.0,0.364134155,0,0.0,SEDAN,3,F,C,6
36300.0,0.48733744,0,0.0,TRUCK,2,F,F,2
55530.0,0.446269678,0,0.0,STNWG,1,F,F,5
13500.0,0.219028063,0,0.0,SEDAN,3,M,A,3
13700.000000000002,0.364134155,0,0.0,SEDAN,3,M,A,4
9900.0,0.511978097,1,200.0,HBACK,3,F,D,3
13600.000000000002,0.164271047,0,0.0,HBACK,1,F,C,4
31700.0,0.164271047,0,0.0,UTE,1,M,E,2
15100.0,0.859685147,0,0.0,STNWG,4,M,F,5
3700.0,0.859685147,0,0.0,HBACK,4,M,E,6
4000.0,0.859685147,0,0.0,STNWG,4,M,A,4
8500.0,0.859685147,0,0.0,HBACK,3,F,A,6
8800.0,0.032854209,0,0.0,HBACK,3,F,D,1
7800.0,0.859685147,0,0.0,HBACK,4,F,A,4
43300.0,0.186173854,0,0.0,STNWG,1,M,E,6
7100.0,0.859685147,0,0.0,SEDAN,4,F,A,4
12400.0,0.755646817,0,0.0,HBACK,3,F,C,4
12400.0,0.859685147,0,0.0,HBACK,3,F,A,4
17300.0,0.049281314,0,0.0,HBACK,2,M,C,6
7100.0,0.186173854,0,0.0,HBACK,3,F,C,1
12900.0,0.859685147,0,0.0,SEDAN,3,M,A,5
27599.999999999996,0.859685147,0,0.0,STNWG,1,M,D,3
40400.0,0.859685147,1,8235.629993,STNWG,2,M,A,1
12000.0,0.859685147,0,0.0,SEDAN,3,F,C,6
31300.0,0.186173854,0,0.0,STNWG,1,M,C,4
15700.0,0.859685147,0,0.0,HBACK,2,F,C,6
9100.0,0.859685147,0,0.0,COUPE,3,M,A,4
7700.0,0.164271047,0,0.0,HBACK,3,F,B,5
20500.0,0.032854209,0,0.0,SEDAN,1,F,C,3
10600.0,0.24366872,0,0.0,STNWG,4,F,D,3
8900.0,0.164271047,0,0.0,HBACK,4,F,C,3
10900.0,0.539356605,0,0.0,UTE,4,M,A,3
12600.0,0.454483231,0,0.0,HBACK,2,F,A,3
14800.0,0.199863108,0,0.0,UTE,4,M,F,4
18300.0,0.177960301,0,0.0,HBACK,1,F,C,2
8600.0,0.032854209,0,0.0,SEDAN,3,M,C,3
31200.0,0.164271047,0,0.0,SEDAN,1,F,A,2
11800.0,0.621492129,0,0.0,SEDAN,3,F,B,4
20200.0,0.364134155,0,0.0,STNWG,3,M,C,6
16700.0,0.399726215,0,0.0,SEDAN,3,F,C,2
6899.999999999999,0.635181383,0,0.0,HBACK,4,F,E,6
11399.999999999998,0.366872006,0,0.0,TRUCK,3,M,D,4
12900.0,0.635181383,0,0.0,SEDAN,3,M,C,6
16299.999999999998,0.366872006,0,0.0,STNWG,4,M,C,4
17300.0,0.446269678,0,0.0,STNWG,3,M,A,3
9600.0,0.364134155,0,0.0,SEDAN,3,M,D,4
4600.0,0.164271047,0,0.0,SEDAN,4,F,C,5
26400.0,0.364134155,0,0.0,SEDAN,2,M,A,5
22900.0,0.364134155,0,0.0,MIBUS,3,F,B,3
41700.0,0.364134155,0,0.0,STNWG,2,F,C,2
12200.0,0.24366872,0,0.0,UTE,4,F,A,3
13500.0,0.364134155,1,9921.129944,STNWG,4,M,C,2
18400.0,0.06844627,0,0.0,UTE,4,M,E,3
20200.0,0.446269678,0,0.0,SEDAN,1,F,A,4
24700.000000000004,0.364134155,0,0.0,SEDAN,1,F,C,3
15300.0,0.635181383,0,0.0,SEDAN,3,F,B,2
46600.0,0.364134155,1,200.0,STNWG,1,M,A,3
9200.0,0.605065024,0,0.0,HBACK,3,F,C,2
13700.000000000002,0.364134155,0,0.0,HBACK,1,F,A,5
13100.0,0.372347707,0,0.0,UTE,4,M,D,4
14900.0,0.481861739,0,0.0,HBACK,1,F,C,2
13000.0,0.643394935,0,0.0,HBACK,2,F,B,6
11200.000000000002,0.060232717,0,0.0,SEDAN,3,M,C,5
10400.0,0.164271047,0,0.0,TRUCK,4,M,A,1
9400.0,0.859685147,0,0.0,PANVN,4,M,A,5
8000.0,0.188911704,0,0.0,HBACK,4,F,A,4
17300.0,0.13963039,0,0.0,PANVN,3,M,B,5
20990.000000000004,0.999315537,0,0.0,HBACK,1,F,A,4
31800.0,0.164271047,0,0.0,UTE,2,M,F,4
25299.999999999996,0.83504449,0,0.0,STNWG,1,F,C,4
14700.0,0.13963039,0,0.0,UTE,3,M,C,4
10500.0,0.13963039,0,0.0,STNWG,4,M,B,4
16835.0,0.999315537,1,712.9399986,HBACK,1,F,C,4
9600.0,0.859685147,0,0.0,HBACK,3,F,A,2
9500.0,0.13963039,0,0.0,HBACK,3,F,C,3
12000.0,0.859685147,0,0.0,SEDAN,3,M,B,3
40000.0,0.999315537,0,0.0,STNWG,3,M,F,3
17100.0,0.164271047,0,0.0,SEDAN,1,F,A,5
19800.0,0.859685147,0,0.0,STNWG,3,M,C,5
7700.0,0.859685147,0,0.0,HBACK,3,M,B,5
5100.0,0.859685147,0,0.0,SEDAN,4,M,A,4
18700.0,0.13963039,1,200.0,HBACK,3,F,B,3
24400.0,0.859685147,0,0.0,SEDAN,1,M,E,5
17300.0,0.643394935,0,0.0,HBACK,2,F,B,4
17400.0,0.24366872,0,0.0,HBACK,2,F,A,4
18700.0,0.810403833,0,0.0,SEDAN,4,F,A,6
22799.999999999996,0.752908967,0,0.0,SEDAN,2,M,B,6
9500.0,0.052019165,0,0.0,HBACK,3,F,F,3
18500.0,0.125941136,0,0.0,UTE,3,F,E,4
12100.0,0.813141684,0,0.0,HBACK,3,F,A,1
4100.0,0.8678987,0,0.0,HBACK,4,F,D,3
10700.0,0.032854209,0,0.0,MIBUS,4,M,E,3
19500.0,0.112251882,0,0.0,SEDAN,1,M,A,2
14900.0,0.309377139,0,0.0,UTE,3,M,A,5
18800.0,0.032854209,0,0.0,SEDAN,2,F,C,2
21200.0,0.167008898,0,0.0,SEDAN,2,M,A,6
26100.0,0.539356605,1,848.539999,SEDAN,1,M,A,4
19100.0,0.443531828,0,0.0,STNWG,4,F,C,3
9300.0,0.580424367,0,0.0,UTE,4,F,C,5
12400.0,0.334017796,0,0.0,HDTOP,4,F,D,3
20000.0,0.958247776,0,0.0,SEDAN,2,F,B,4
29700.000000000004,0.032854209,0,0.0,TRUCK,3,M,D,2
5600.000000000001,0.161533196,0,0.0,SEDAN,4,M,A,4
4300.0,0.755646817,0,0.0,SEDAN,4,F,C,2
14800.0,0.186173854,0,0.0,SEDAN,3,F,A,2
3700.0,0.032854209,0,0.0,SEDAN,4,F,C,5
4400.0,0.238193019,0,0.0,SEDAN,4,F,E,3
17800.0,0.8678987,0,0.0,SEDAN,3,M,C,4
22700.0,0.837782341,0,0.0,STNWG,2,M,A,2
14900.0,0.240930869,0,0.0,STNWG,4,M,C,3
16299.999999999998,0.032854209,0,0.0,STNWG,4,M,F,2
37800.0,0.032854209,0,0.0,STNWG,2,M,F,2
15400.0,0.265571526,0,0.0,SEDAN,1,F,E,6
17100.0,0.484599589,0,0.0,SEDAN,1,M,D,4
5000.0,0.361396304,1,200.0,SEDAN,4,F,B,4
13700.000000000002,0.402464066,0,0.0,HBACK,1,F,A,6
22799.999999999996,0.361396304,0,0.0,SEDAN,1,F,B,4
25000.0,0.637919233,0,0.0,STNWG,2,F,A,2
16100.000000000002,0.361396304,1,200.0,HBACK,2,F,C,5
44800.00000000001,0.032854209,0,0.0,STNWG,1,F,A,3
11299.999999999998,0.361396304,0,0.0,HBACK,2,M,C,5
8500.0,0.361396304,0,0.0,PANVN,3,F,C,4
10800.0,0.186173854,0,0.0,STNWG,4,F,A,3
12900.0,0.637919233,0,0.0,HBACK,3,M,A,6
24000.0,0.361396304,0,0.0,SEDAN,2,F,C,4
16700.0,0.032854209,0,0.0,SEDAN,3,F,C,4
23700.0,0.361396304,0,0.0,TRUCK,3,M,C,4
12700.0,0.164271047,0,0.0,SEDAN,4,F,B,4
7700.0,0.032854209,0,0.0,HBACK,4,M,E,2
10200.0,0.569472964,0,0.0,SEDAN,4,F,C,5
46400.0,0.251882272,0,0.0,STNWG,1,M,C,4
14400.0,0.361396304,0,0.0,STNWG,4,M,A,5
24200.0,0.164271047,0,0.0,SEDAN,1,M,B,4
9300.0,0.824093087,0,0.0,SEDAN,3,F,C,5
11900.0,0.301163587,0,0.0,STNWG,4,M,A,2
15000.0,0.539356605,0,0.0,PANVN,3,M,A,5
61300.0,0.443531828,0,0.0,CONVT,3,F,A,5
13000.0,0.391512663,0,0.0,SEDAN,3,F,A,2
17600.0,0.824093087,0,0.0,STNWG,2,M,C,3
9600.0,0.48733744,0,0.0,SEDAN,3,F,C,4
46300.0,0.052019165,0,0.0,STNWG,1,M,D,4
4800.0,0.8678987,1,728.1699982,HBACK,4,F,C,1
10600.0,0.292950034,0,0.0,SEDAN,3,M,C,4
15700.0,0.48733744,1,2117.929997,SEDAN,3,F,F,3
17200.0,0.183436003,0,0.0,SEDAN,2,F,C,5
18400.0,0.459958932,0,0.0,HBACK,3,F,B,2
14200.0,0.041067762,0,0.0,SEDAN,3,M,C,1
10500.0,0.002737851,0,0.0,STNWG,4,M,B,6
36800.0,0.958247776,1,916.0899963,STNWG,1,F,A,2
20200.0,0.8678987,0,0.0,HBACK,2,F,A,4
7700.0,0.183436003,0,0.0,SEDAN,4,F,C,3
12800.0,0.443531828,0,0.0,HBACK,2,F,A,5
15800.0,0.030116359,0,0.0,HBACK,2,F,C,3
13300.0,0.821355236,1,2680.689995,SEDAN,3,F,E,1
9600.0,0.027378508,0,0.0,HBACK,3,F,C,5
42800.0,0.342231348,0,0.0,STNWG,2,F,C,4
23900.0,0.8678987,0,0.0,STNWG,3,M,C,3
3600.0,0.963723477,0,0.0,SEDAN,4,M,A,5
13500.0,0.443531828,0,0.0,HBACK,1,F,C,2
24800.0,0.032854209,0,0.0,STNWG,3,F,D,2
18400.0,0.164271047,0,0.0,STNWG,2,F,B,4
42300.00000000001,0.539356605,0,0.0,STNWG,2,F,B,4
19200.0,0.752908967,0,0.0,STNWG,4,M,C,2
17400.0,0.793976728,0,0.0,HBACK,3,F,B,4
46900.00000000001,0.48733744,0,0.0,STNWG,1,M,C,4
17600.0,0.032854209,0,0.0,UTE,3,F,F,1
31400.0,0.186173854,0,0.0,STNWG,3,M,C,5
9500.0,0.958247776,0,0.0,HBACK,3,F,D,4
9600.0,0.862422998,0,0.0,HBACK,3,F,B,2
13600.000000000002,0.960985626,0,0.0,MIBUS,4,M,C,4
40800.0,0.24366872,0,0.0,STNWG,2,M,C,3
12200.0,0.254620123,0,0.0,STNWG,4,M,B,4
10400.0,0.167008898,0,0.0,SEDAN,3,M,C,2
13000.0,0.24366872,0,0.0,SEDAN,3,F,B,2
14700.0,0.539356605,0,0.0,SEDAN,3,F,B,1
7700.0,0.161533196,0,0.0,HBACK,4,F,D,5
17900.0,0.48733744,1,200.0,SEDAN,2,M,C,2
21600.0,0.960985626,0,0.0,STNWG,2,F,A,4
33900.0,0.747433265,0,0.0,HBACK,2,F,A,4
4000.0,0.032854209,0,0.0,HBACK,4,F,A,1
34800.0,0.361396304,0,0.0,SEDAN,1,M,A,5
10500.0,0.361396304,0,0.0,SEDAN,3,M,C,6
40800.0,0.514715948,0,0.0,STNWG,2,M,B,5
3500.0,0.361396304,0,0.0,SEDAN,4,M,C,6
24300.0,0.361396304,0,0.0,SEDAN,2,F,A,5
12800.0,0.361396304,0,0.0,STNWG,3,M,A,4
16100.000000000002,0.361396304,0,0.0,STNWG,4,F,E,4
7900.0,0.361396304,0,0.0,STNWG,4,F,C,2
17700.0,0.361396304,0,0.0,HBACK,2,M,D,6
13100.0,0.361396304,0,0.0,SEDAN,2,M,B,5
8300.0,0.361396304,0,0.0,SEDAN,4,F,B,2
4600.0,0.361396304,0,0.0,UTE,4,M,B,5
10400.0,0.361396304,0,0.0,SEDAN,3,M,B,3
18800.0,0.539356605,0,0.0,SEDAN,1,F,D,5
16500.0,0.246406571,0,0.0,HBACK,2,M,C,5
45800.0,0.501026694,0,0.0,STNWG,1,M,A,5
23400.0,0.361396304,0,0.0,UTE,2,M,C,5
43490.0,0.027378508,0,0.0,UTE,1,M,B,1
39600.0,0.361396304,0,0.0,STNWG,1,M,A,4
15600.0,0.361396304,0,0.0,HDTOP,3,F,B,5
15200.0,0.999315537,0,0.0,STNWG,4,M,A,3
14500.0,0.637919233,0,0.0,SEDAN,3,M,C,2
3800.0,0.041067762,0,0.0,HBACK,4,F,A,4
9700.0,0.48733744,0,0.0,SEDAN,3,M,C,4
32000.0,0.131416838,0,0.0,STNWG,3,F,C,3
12300.0,0.48733744,0,0.0,SEDAN,4,F,E,3
13000.0,0.443531828,0,0.0,SEDAN,3,F,C,4
15800.0,0.183436003,0,0.0,HBACK,2,F,A,2
10000.0,0.443531828,0,0.0,HBACK,2,F,C,4
29500.0,0.506502396,0,0.0,STNWG,3,F,A,4
14700.0,0.8678987,0,0.0,SEDAN,3,F,A,3
4500.0,0.48733744,0,0.0,SEDAN,4,M,A,3
21800.0,0.459958932,0,0.0,SEDAN,1,F,D,3
5100.0,0.177960301,0,0.0,SEDAN,4,F,A,4
26700.0,0.030116359,0,0.0,STNWG,3,F,B,3
17800.0,0.8678987,0,0.0,SEDAN,3,M,C,5
12200.0,0.8678987,0,0.0,HBACK,3,F,D,1
3400.0000000000005,0.8678987,0,0.0,HBACK,4,M,B,2
10200.0,0.511978097,0,0.0,SEDAN,4,M,C,3
19300.0,0.8678987,0,0.0,SEDAN,2,F,C,4
28990.0,0.583162218,0,0.0,HBACK,1,F,C,4
26800.0,0.432580424,0,0.0,SEDAN,1,F,A,3
31600.0,0.336755647,0,0.0,STNWG,1,M,C,2
7500.0,0.41889117,0,0.0,HBACK,3,F,C,4
10000.0,0.48733744,0,0.0,HBACK,3,F,B,2
12400.0,0.136892539,0,0.0,HBACK,3,F,A,1
31490.0,0.24366872,0,0.0,SEDAN,1,F,E,5
20900.0,0.856947296,0,0.0,HBACK,2,M,C,6
12900.0,0.791238878,0,0.0,SEDAN,3,M,B,1
2800.0000000000005,0.856947296,0,0.0,HBACK,4,M,E,4
13300.0,0.48733744,0,0.0,HBACK,3,F,D,3
9800.0,0.640657084,0,0.0,SEDAN,4,F,C,5
5400.0,0.536618754,0,0.0,HBACK,4,M,C,4
16000.0,0.856947296,0,0.0,SEDAN,3,M,D,6
3800.0,0.856947296,1,390.0,SEDAN,4,M,A,6
18700.0,0.443531828,0,0.0,UTE,3,M,C,2
19600.0,0.856947296,0,0.0,SEDAN,2,F,D,5
12000.0,0.142368241,0,0.0,UTE,4,M,D,3
9000.0,0.386036961,0,0.0,SEDAN,3,F,D,2
37000.0,0.462696783,0,0.0,STNWG,2,M,A,4
11900.0,0.856947296,1,1778.799999,HBACK,2,M,A,4
37000.0,0.353182752,0,0.0,STNWG,2,M,A,5
12400.0,0.856947296,0,0.0,STNWG,4,M,A,3
8400.0,0.856947296,0,0.0,HBACK,4,M,A,2
9100.0,0.005475702,0,0.0,SEDAN,3,F,C,6
21800.0,0.435318275,0,0.0,SEDAN,2,M,D,3
18000.0,0.610540726,0,0.0,SEDAN,2,F,A,3
20700.0,0.511978097,0,0.0,UTE,4,M,F,4
12100.0,0.142368241,0,0.0,SEDAN,4,F,C,3
14100.0,0.856947296,0,0.0,SEDAN,2,M,B,3
13700.000000000002,0.48733744,0,0.0,HBACK,1,M,A,2
11000.0,0.607802875,0,0.0,STNWG,4,M,B,1
11299.999999999998,0.142368241,0,0.0,STNWG,4,M,C,3
9900.0,0.856947296,0,0.0,SEDAN,4,F,C,1
10300.0,0.402464066,0,0.0,HBACK,3,F,A,3
14200.0,0.958247776,0,0.0,HBACK,3,M,A,1
6700.0,0.161533196,0,0.0,STNWG,4,F,D,4
16900.0,0.281998631,0,0.0,HBACK,1,F,B,4
14600.0,0.262833676,0,0.0,UTE,4,F,D,5
4300.0,0.8678987,0,0.0,HBACK,4,F,C,2
8800.0,0.041067762,0,0.0,HBACK,3,F,C,1
16400.0,0.640657084,0,0.0,SEDAN,3,M,A,5
23100.0,0.358658453,0,0.0,SEDAN,2,M,C,4
43490.0,0.443531828,0,0.0,UTE,1,F,C,2
14500.0,0.27652293,0,0.0,SEDAN,2,F,A,1
16800.0,0.83504449,0,0.0,STNWG,3,F,C,2
11600.0,0.087611225,0,0.0,STNWG,4,M,C,2
5100.0,0.432580424,1,4282.539993,HBACK,4,F,B,1
8400.0,0.821355236,0,0.0,HBACK,4,F,E,1
31400.0,0.161533196,0,0.0,STNWG,3,F,D,4
12300.0,0.295687885,1,18122.35999,HBACK,2,F,D,2
14100.0,0.958247776,0,0.0,SEDAN,3,M,A,5
22990.0,0.840520192,1,1157.85,SEDAN,1,F,F,4
33500.0,0.837782341,1,1511.979999,STNWG,2,M,B,3
8100.000000000001,0.082135524,0,0.0,SEDAN,3,F,C,3
18200.0,0.859685147,0,0.0,SEDAN,3,M,B,5
8800.0,0.150581793,0,0.0,SEDAN,3,F,D,2
23900.0,0.607802875,0,0.0,SEDAN,1,M,A,4
33400.0,0.443531828,1,353.7999997,MCARA,3,M,D,4
17700.0,0.030116359,0,0.0,UTE,3,M,A,2
34300.0,0.856947296,0,0.0,STNWG,3,M,D,4
9300.0,0.856947296,0,0.0,SEDAN,3,M,E,5
20800.0,0.424366872,0,0.0,SEDAN,3,M,A,2
23900.0,0.856947296,0,0.0,STNWG,3,F,A,3
20400.0,0.219028063,0,0.0,UTE,4,M,B,5
13300.0,0.161533196,0,0.0,SEDAN,3,F,A,3
7800.0,0.856947296,0,0.0,HBACK,4,F,A,4
6000.0,0.856947296,0,0.0,SEDAN,4,M,D,6
19300.0,0.605065024,0,0.0,STNWG,2,M,A,5
15400.0,0.733744011,0,0.0,SEDAN,3,M,A,4
12000.0,0.48733744,0,0.0,UTE,4,M,D,5
4100.0,0.856947296,0,0.0,SEDAN,4,F,C,6
18500.0,0.856947296,0,0.0,STNWG,4,M,B,5
14000.0,0.856947296,1,1219.129999,SEDAN,3,F,B,5
27700.0,0.720054757,0,0.0,SEDAN,1,F,C,3
12200.0,0.856947296,0,0.0,STNWG,4,M,B,2
6600.0,0.856947296,0,0.0,HBACK,4,F,A,5
17700.0,0.481861739,0,0.0,SEDAN,1,F,F,2
20800.0,0.856947296,0,0.0,HBACK,3,M,C,4
12900.0,0.142368241,0,0.0,STNWG,4,M,B,3
10000.0,0.13963039,0,0.0,SEDAN,4,F,C,5
12500.0,0.563997262,0,0.0,SEDAN,3,F,B,3
12000.0,0.511978097,0,0.0,UTE,4,F,C,4
12000.0,0.856947296,0,0.0,SEDAN,3,F,B,2
11600.0,0.856947296,0,0.0,SEDAN,3,F,C,6
34700.0,0.79945243,0,0.0,UTE,1,M,E,4
19900.0,0.856947296,0,0.0,SEDAN,3,F,C,3
24300.0,0.999315537,0,0.0,STNWG,2,F,D,5
25700.0,0.856947296,0,0.0,HDTOP,1,M,A,4
32300.0,0.856947296,1,1366.73,STNWG,3,M,E,3
16600.0,0.856947296,0,0.0,SEDAN,3,M,A,5
10900.0,0.142368241,0,0.0,HBACK,3,F,B,3
21900.0,0.443531828,0,0.0,STNWG,3,F,A,3
12200.0,0.856947296,0,0.0,HBACK,2,M,B,4
34500.0,0.142368241,0,0.0,STNWG,2,F,C,3
20400.0,0.142368241,0,0.0,SEDAN,2,F,C,3
10600.0,0.161533196,0,0.0,SEDAN,3,M,B,4
17700.0,0.837782341,0,0.0,STNWG,4,F,A,3
12800.0,0.48733744,0,0.0,HBACK,2,F,B,4
18400.0,0.607802875,0,0.0,SEDAN,2,F,C,4
16200.000000000002,0.607802875,0,0.0,SEDAN,2,M,B,2
11800.0,0.588637919,0,0.0,HBACK,2,F,C,3
10700.0,0.443531828,0,0.0,HBACK,3,M,A,2
16400.0,0.336755647,0,0.0,STNWG,4,M,E,3
13600.000000000002,0.161533196,0,0.0,HBACK,1,F,B,1
10700.0,0.958247776,0,0.0,HBACK,2,F,E,1
18900.0,0.041067762,0,0.0,STNWG,3,F,B,3
26800.0,0.443531828,0,0.0,SEDAN,1,F,C,2
7200.0,0.161533196,0,0.0,SEDAN,4,F,C,2
29200.0,0.161533196,0,0.0,STNWG,3,M,F,3
21980.0,0.440793977,0,0.0,HBACK,1,F,D,3
4600.0,0.574948665,0,0.0,HBACK,4,F,A,3
7200.0,0.958247776,0,0.0,SEDAN,4,F,B,2
25299.999999999996,0.123203285,0,0.0,STNWG,3,M,C,6
8500.0,0.098562628,0,0.0,HBACK,3,F,B,3
28700.0,0.038329911,0,0.0,STNWG,3,F,A,3
6200.0,0.443531828,0,0.0,UTE,4,M,B,5
16100.000000000002,0.030116359,0,0.0,SEDAN,1,F,E,1
11299.999999999998,0.292950034,0,0.0,HBACK,2,M,C,2
14800.0,0.640657084,0,0.0,UTE,4,M,C,3
13600.000000000002,0.161533196,0,0.0,HBACK,1,F,C,1
17900.0,0.399726215,1,552.5299988,UTE,2,F,C,4
10200.0,0.533880904,0,0.0,HBACK,2,M,B,2
27200.000000000004,0.177960301,0,0.0,STNWG,3,M,D,3
21050.0,0.440793977,1,7709.73999,UTE,1,M,B,1
